Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
10;1153330;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.2;женский;0;0;высшее;специалист;>250;0;25;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153350;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;женский;2;0;среднее-специальное;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153370;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>250;1;91;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153390;Форма банка (без печати работодателя);Отпуск;0;0.43;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;39;25;Торговля;ООО;холост / не замужем;4;3;3;3;3;0;0;1;1;1;0.3;3;7;139;10;3;3;1;35;0;0;0;0;0;0;0
10;1153410;2НДФЛ;Другое;0;0.41;мужской;0;0;высшее;рабочий;>250;3;145;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153430;Поступление зарплаты на счет;Ремонт;0;0.53;женский;1;0;высшее;менеджер среднего звена;>250;1;66;30;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.75;3;1;23;4;1;1;16;59;0;0;0;0;0;0;0
10;1153450;2НДФЛ;Ремонт;1;0.25;мужской;0;0;среднее-специальное;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153470;Форма банка (без печати работодателя);Ремонт;1;0.26;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153490;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;женский;0;0;второе высшее;специалист;>250;0;124;31;Сельское и лесное хозяйство;ОАО;женат / замужем;3;1;1;0;0;0.0227272727;1;2;1;0;0.3571428571;5;9;172;14;2;0;2;74;1;0;0;0;0;0;0
10;1153510;Поступление зарплаты на счет;Ремонт;1;0.59;женский;1;0;высшее;менеджер высшего звена;>250;0;92;29;Другое;ЗАО;женат / замужем;0;0;0;0;0;0.0165289256;0;0;0;0;0.1111111111;1;8;119;9;0;4;25;82;1;0;0;0;0;0;0
10;1153530;2НДФЛ;Другое;1;0.49;мужской;0;0;высшее;вспомогательный персонал;>250;0;36;36;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153550;Поступление зарплаты на счет;Другое;1;0.56;мужской;0;0;высшее;специалист;>250;0;113;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153570;Форма банка (без печати работодателя);Ремонт;0;0.12;мужской;1;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153590;Поступление зарплаты на счет;Ремонт;0;0.32;женский;0;0;высшее;специалист;>250;0;21;23;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;8;1;1;0;14;14;0;0;0;0;0;0;0
10;1153610;Форма банка (без печати работодателя);Ремонт;1;0.21;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;72;51;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0398230088;0;0;0;0;0.625;5;3;217;8;3;1;8;90;1;0;0;0;0;0;0
10;1153630;Форма банка (без печати работодателя);Ремонт;1;0.26;мужской;2;0;высшее;менеджер среднего звена;>250;0;67;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153650;Поступление зарплаты на счет;Ремонт;1;0.5;женский;0;0;среднее-специальное;специалист;>250;0;215;57;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153670;Поступление зарплаты на счет;Другое;1;0.48;мужской;0;0;высшее;менеджер высшего звена;>250;0;6;52;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153690;2НДФЛ;Ремонт;1;0.46;мужской;2;0;второе высшее;рабочий;>250;3;84;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153710;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.26;женский;0;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153730;Форма банка (без печати работодателя);Ремонт;1;0.42;женский;0;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153750;2НДФЛ;Покупка автомобиля;1;0.52;женский;0;0;высшее;специалист;>250;0;65;33;Торговля;ОАО;женат / замужем;2;1;1;1;1;0.0816326531;0;1;0;0;0.625;5;3;90;8;3;0;3;37;1;0;0;0;0;0;0
10;1153770;Поступление зарплаты на счет;Ремонт;1;0.47;женский;1;0;высшее;менеджер среднего звена;>250;1;41;36;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153790;Форма банка (без печати работодателя);Покупка автомобиля;0;0.08;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;214;33;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153810;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;мужской;1;0;высшее;менеджер высшего звена;>250;1;61;34;Другое;ООО;женат / замужем;1;1;1;1;1;0.0272108844;0;0;0;0;0.2857142857;2;5;143;7;2;1;8;84;1;0;0;0;0;0;0
10;1153830;2НДФЛ;Ремонт;1;0.5;женский;0;0;незаконченное высшее;вспомогательный персонал;>250;3;71;32;Торговля;ООО;разведен / разведена;1;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;11;11;0;0;0;0;0;0;0
10;1153850;Форма банка (без печати работодателя);Лечение;1;0.22;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153870;2НДФЛ;Покупка автомобиля;1;0.42;женский;0;0;высшее;специалист;>250;0;90;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153890;Поступление зарплаты на счет;Ремонт;1;0.37;мужской;0;0;высшее;рабочий;>250;1;89;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153910;Свободная форма с печатью работодателя;Ремонт;1;0.4;женский;2;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153930;Свободная форма с печатью работодателя;Ремонт;1;0.42;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153950;;Ремонт;0;;женский;0;0;Высшее/Второе высшее/Ученая степень;другое;;0;84;41;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1153970;2НДФЛ;Отпуск;0;0.13;мужской;1;0;высшее;менеджер среднего звена;>250;0;265;41;Другое;ОАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;5;44;5;0;3;10;71;0;0;0;0;0;0;0
10;1153990;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.48;женский;0;0;высшее;специалист;>250;0;27;33;Торговля;ООО;холост / не замужем;4;3;3;2;2;0.0725388601;0;0;0;0;0.5;2;2;179;4;0;0;40;67;1;0;0;0;0;0;0
10;1154010;Свободная форма с печатью работодателя;Ремонт;1;0.31;женский;1;0;высшее;вспомогательный персонал;< 50;1;14;30;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.04;1;0;0;0;0;0;2;24;2;0;1;84;95;1;0;0;0;0;0;0
10;1154030;Форма банка (без печати работодателя);Покупка автомобиля;1;0.26;мужской;1;0;высшее;менеджер среднего звена;>250;0;6;35;Информационные технологии;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154050;Свободная форма с печатью работодателя;Ремонт;1;0.42;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;< 50;0;20;34;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0076335878;1;0;0;0;0.5;4;4;130;8;3;1;6;40;1;0;0;0;0;0;0
10;1154070;Свободная форма с печатью работодателя;Ремонт;0;0.3;мужской;2;0;среднее;рабочий;>250;1;54;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.5;1;1;8;2;1;0;3;6;0;0;0;0;0;0;0
10;1154090;Форма банка (без печати работодателя);Другое;0;0.45;мужской;1;0;среднее-специальное;рабочий;>250;0;11;29;Торговля;ОАО;повторный брак;1;1;1;1;0;0;0;1;0;0;0.5;4;4;98;8;2;1;3;66;0;0;0;0;0;0;0
10;1154110;2НДФЛ;Ремонт;1;0.21;мужской;0;0;среднее-специальное;рабочий;>250;0;31;33;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154130;Форма банка (без печати работодателя);Ремонт;0;0.1;женский;0;0;высшее;специалист;>250;0;43;37;Торговля;ООО;повторный брак;1;0;0;0;0;0.012195122;0;0;0;0;0.2857142857;2;5;81;7;1;2;7;43;1;0;0;0;0;0;0
10;1154150;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.49;женский;0;0;высшее;менеджер среднего звена;>250;0;45;50;Торговля;ООО;холост / не замужем;2;2;1;1;1;0.0151515152;1;0;0;0;0.2142857143;3;11;130;14;1;0;12;87;1;0;0;0;0;0;0
10;1154170;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.42;женский;1;0;высшее;специалист;< 50;3;50;34;Торговля;Индивидуальный предприниматель;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.5;1;1;14;2;0;0;6;19;0;0;0;0;0;0;0
10;1154190;2НДФЛ;Ремонт;1;0.46;мужской;0;0;высшее;специалист;>250;3;18;30;Информационные технологии;ЗАО;женат / замужем;5;5;5;5;2;;;;;;;;;;;;;;;;;;;;;
10;1154210;2НДФЛ;Ремонт;1;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154230;2НДФЛ;Ремонт;0;0.49;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;42;33;Торговля;ООО;женат / замужем;6;4;0;0;0;0.1184834123;1;3;2;1;0.2777777778;5;13;186;18;4;0;1;90;1;1;1;0;0;0;0
10;1154250;Свободная форма с печатью работодателя;Другое;1;0.24;мужской;0;0;высшее;специалист;>250;0;44;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154270;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.45;женский;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154290;2НДФЛ;Отпуск;1;0.48;женский;0;0;высшее;специалист;< 50;1;7;38;Другое;ООО;холост / не замужем;3;3;3;3;3;0;0;0;0;0;1;2;0;28;2;1;0;22;25;0;0;0;0;0;0;0
10;1154310;Поступление зарплаты на счет;Ремонт;1;0.21;женский;1;0;высшее;менеджер среднего звена;>250;1;71;31;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154330;2НДФЛ;Ремонт;1;0.17;мужской;1;0;высшее;менеджер среднего звена;>250;0;17;30;Другое;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;1;1;0;11;1;1;0;10;10;0;0;0;0;0;0;0
10;1154350;Свободная форма с печатью работодателя;Ремонт;0;0.21;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154370;Поступление зарплаты на счет;Отпуск;1;0.13;женский;0;0;высшее;специалист;>250;0;64;39;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154390;Форма банка (без печати работодателя);Ремонт;1;0.46;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154410;2НДФЛ;Покупка автомобиля;1;0.34;мужской;1;0;высшее;рабочий;>250;3;35;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154430;Форма банка (без печати работодателя);Покупка бытовой техники;0;0.27;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;234;59;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1154450;Поступление зарплаты на счет;Ремонт;1;0.11;мужской;0;0;высшее;специалист;>250;0;226;44;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
